index,Year,Month,State,Species,Location,normalized_food,Illnesses,Hospitalizations,Fatalities,Are_there_Hospitalizations,Are_there_Fatalities,Log_Illnesses,Most_common_Location,Most_common_Species
6058,1999,August,FL,staphylococcus aureus,restaurant - other or unknown type,chicken fried,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6059,1999,August,FL,bacillus cereus,other,fish catfish rice yellow,2.0,0.0,0.0,0,0,0.6931471805599453,other,bacillus cereus
6060,1999,August,FL,bacillus cereus,restaurant - other or unknown type,chicken fried,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
6061,1999,July,FL,staphylococcus aureus,restaurant - other or unknown type,food,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6062,1999,July,FL,staphylococcus aureus,restaurant - other or unknown type,fish sandwich,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6063,1999,July,FL,staphylococcus aureus,restaurant - other or unknown type,beef chimichanga beefsteak taquitos,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6064,1999,July,FL,staphylococcus aureus,restaurant - other or unknown type,oyster fried shrimp fried,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6065,1999,July,FL,staphylococcus aureus,restaurant - other or unknown type,chicken bbq fried rice rib beef,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6066,1999,July,FL,norovirus genogroup i,restaurant - other or unknown type,ground beef cheeseburger ground beef hamburger,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
6067,1999,July,FL,norovirus genogroup i,restaurant - other or unknown type,cheese stick ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
6068,1999,July,FL,norovirus genogroup i,restaurant - other or unknown type,lettucebased salad,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,norovirus genogroup i
6069,1999,July,FL,staphylococcus aureus,restaurant - other or unknown type,ground beef cheeseburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6070,1999,July,FL,clostridium perfringens,restaurant - other or unknown type,potato salad,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,clostridium perfringens
6071,1999,July,FL,vibrio parahaemolyticus,restaurant - other or unknown type,sandwich chicken,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6072,1999,July,FL,vibrio parahaemolyticus,restaurant - other or unknown type,sandwich submarine,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6073,1999,June,FL,vibrio parahaemolyticus,restaurant - other or unknown type,shrimp dish shrimp scampi shrimp raw,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6074,1999,June,FL,vibrio,restaurant - other or unknown type,pizza soda,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6077,1999,June,FL,vibrio,other,fish codfish,2.0,0.0,0.0,0,0,0.6931471805599453,other,bulk_Species
6078,1999,June,FL,clostridium perfringens,restaurant - other or unknown type,soup clam chowder,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6079,1999,June,FL,clostridium perfringens,restaurant - other or unknown type,mashed potatogravy,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6080,1999,June,FL,vibrio parahaemolyticus,restaurant - other or unknown type,ground beef hamburger,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6081,1999,June,FL,vibrio parahaemolyticus,restaurant - other or unknown type,pizza,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6082,1999,June,FL,vibrio parahaemolyticus,restaurant - other or unknown type,chicken marsala,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6084,1999,June,FL,vibrio parahaemolyticus,grocery store,cake frostingicing whipped cream,3.0,0.0,0.0,0,0,1.0986122886681098,grocery store,bulk_Species
6085,1999,June,FL,vibrio parahaemolyticus,restaurant - other or unknown type,food shrimp,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6086,1999,June,FL,norovirus genogroup i,restaurant - other or unknown type,nacho,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,norovirus genogroup i
6087,1999,June,FL,norovirus genogroup i,restaurant - other or unknown type,pizza meat,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
6088,1999,May,FL,norovirus genogroup i,restaurant - other or unknown type,salad bar,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,norovirus genogroup i
6089,1998,December,FL,vibrio parahaemolyticus,restaurant - other or unknown type,chicken buffalo wing,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6090,1999,May,FL,vibrio parahaemolyticus,restaurant - other or unknown type,crab steamed,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6091,1999,May,FL,vibrio parahaemolyticus,restaurant - other or unknown type,caesar salad yellowfin tuna,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6092,1998,February,FL,norovirus genogroup i,restaurant - other or unknown type,lettucebased salad stirfry,39.0,0.0,0.0,0,0,3.6635616461296463,restaurant - other or unknown type,norovirus genogroup i
6093,1998,December,FL,other - virus,restaurant - other or unknown type,lobster shrimp,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6094,1999,May,FL,norovirus genogroup i,caterer (food prepared off-site from where served),lettucebased salad,28.0,0.0,0.0,0,0,3.332204510175204,caterer (food prepared off-site from where served),norovirus genogroup i
6095,1998,November,FL,norovirus genogroup i,other,fruit punch,5.0,0.0,0.0,0,0,1.6094379124341003,other,norovirus genogroup i
6096,1999,May,FL,norovirus genogroup i,restaurant - other or unknown type,coleslaw,9.0,0.0,0.0,0,0,2.1972245773362196,restaurant - other or unknown type,norovirus genogroup i
6097,1998,November,FL,vibrio,restaurant - other or unknown type,clam,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6098,1999,May,FL,bacillus cereus,restaurant - other or unknown type,pork fried rice,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,bacillus cereus
6099,1998,November,FL,bacillus cereus,restaurant - other or unknown type,pork fried rice,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
6100,1999,May,FL,cyclospora cayetanensis,other; restaurant - other or unknown type,blackberry raspberry strawberry,94.0,1.0,0.0,1,0,4.543294782270004,bulk_Location,bulk_Species
6101,1998,November,FL,norovirus genogroup ii,other,fried rice,2.0,0.0,0.0,0,0,0.6931471805599453,other,norovirus genogroup ii
6102,1999,May,FL,norovirus genogroup ii,other,orange juice whole milk,106.0,0.0,0.0,0,0,4.663439094112067,other,norovirus genogroup ii
6103,1999,May,FL,norovirus genogroup ii,restaurant - other or unknown type,cheese dip cheese sauce taco dip,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,norovirus genogroup ii
6104,1998,November,FL,norovirus genogroup ii,private home/residence,cheese dip cheese sauce taco dip,7.0,0.0,0.0,0,0,1.9459101490553132,private home/residence,norovirus genogroup ii
6105,1999,May,FL,norovirus genogroup ii,restaurant - other or unknown type,pork bbq,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup ii
6106,1998,November,FL,norovirus genogroup ii,other,ice,31.0,0.0,0.0,0,0,3.4339872044851463,other,norovirus genogroup ii
6107,1999,May,FL,bacillus cereus,restaurant - other or unknown type,chicken,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bacillus cereus
6108,1998,November,FL,bacillus cereus,school/college/university,chicken nuggetsfingers,5.0,0.0,0.0,0,0,1.6094379124341003,school/college/university,bacillus cereus
6109,1999,May,FL,bacillus cereus,restaurant - other or unknown type,chicken fried,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
6110,1998,October,FL,bacillus cereus,restaurant - other or unknown type,chicken fried,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
6111,1999,May,FL,staphylococcus aureus,restaurant - other or unknown type,pizza meat vegetable,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6112,1998,October,FL,bacillus cereus,restaurant - other or unknown type,guacamole sour cream,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
6113,1999,May,FL,bacillus cereus,restaurant - other or unknown type,multiple food,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,bacillus cereus
6114,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,ground beef cheeseburger,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
6115,1999,May,FL,staphylococcus aureus,restaurant - other or unknown type,scallop,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6116,1998,October,FL,staphylococcus aureus,restaurant - other or unknown type,chicken,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6117,1999,April,FL,clostridium perfringens,restaurant - other or unknown type,ice sandwich beef,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6118,1998,September,FL,clostridium perfringens,restaurant - other or unknown type,taco beef,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6119,1999,April,FL,clostridium perfringens,restaurant - other or unknown type,roll,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6120,1999,April,FL,clostridium perfringens,restaurant - other or unknown type,roll,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,clostridium perfringens
6121,1998,September,FL,staphylococcus aureus,restaurant - other or unknown type,french fry,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6122,1999,April,FL,staphylococcus aureus,restaurant - other or unknown type,rice spanish,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6123,1998,September,FL,staphylococcus aureus,restaurant - other or unknown type,seafood pasta,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6124,1999,April,FL,staphylococcus aureus,restaurant - other or unknown type,sandwich chicken,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6125,1998,August,FL,other - chemical/toxin,private home/residence,fish white,2.0,0.0,0.0,0,0,0.6931471805599453,private home/residence,bulk_Species
6127,1998,August,FL,scombroid toxin,restaurant - other or unknown type,fish dolphin,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,scombroid toxin
6128,1999,April,FL,clostridium perfringens,caterer (food prepared off-site from where served),burrito bean burrito beef,28.0,0.0,0.0,0,0,3.332204510175204,caterer (food prepared off-site from where served),clostridium perfringens
6130,1999,April,FL,staphylococcus aureus,restaurant - other or unknown type,caesar salad chicken cajun,2.0,2.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6131,1998,August,FL,norovirus genogroup i,restaurant - other or unknown type,omelette pancake,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,norovirus genogroup i
6132,1999,April,FL,norovirus genogroup i,restaurant - other or unknown type,shrimp steak,6.0,1.0,0.0,1,0,1.791759469228055,restaurant - other or unknown type,norovirus genogroup i
6133,1998,August,FL,norovirus genogroup i,restaurant - other or unknown type,cake pizza roll,15.0,1.0,0.0,1,0,2.70805020110221,restaurant - other or unknown type,norovirus genogroup i
6134,1999,April,FL,norovirus genogroup i,restaurant - other or unknown type,oyster raw,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,norovirus genogroup i
6135,1999,April,FL,ciguatoxin,restaurant - other or unknown type,enchilada chicken,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6136,1998,August,FL,ciguatoxin,restaurant - other or unknown type,lasagna macaroni cheese,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6137,1999,April,FL,ciguatoxin,restaurant - other or unknown type,mixed meat mixed meat,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6138,1998,August,FL,ciguatoxin,private home/residence,fish grouper snapper,2.0,0.0,0.0,0,0,0.6931471805599453,private home/residence,bulk_Species
6139,1999,April,FL,norovirus genogroup i,restaurant - other or unknown type,ice salad,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
6140,1998,August,FL,hepatitis a,restaurant - other or unknown type,cream sauce ravioli,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6141,1999,April,FL,hepatitis a,caterer (food prepared off-site from where served),nacho rib pork,8.0,0.0,0.0,0,0,2.0794415416798357,caterer (food prepared off-site from where served),bulk_Species
6142,1998,August,FL,staphylococcus aureus,restaurant - other or unknown type,nacho rib pork,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6143,1999,March,FL,salmonella enterica,restaurant - other or unknown type,ground beef cheeseburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6144,1998,July,FL,salmonella enterica,restaurant - other or unknown type,banana ice cream,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6145,1999,March,FL,salmonella enterica,restaurant - other or unknown type,pizza cheese,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6146,1998,July,FL,salmonella enterica,other,lasagna,8.0,0.0,0.0,0,0,2.0794415416798357,other,salmonella enterica
6147,1999,March,FL,scombroid toxin,restaurant - other or unknown type,salad dressing salad,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,scombroid toxin
6148,1998,July,FL,scombroid toxin,restaurant - other or unknown type,fish dolphin,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,scombroid toxin
6149,1999,March,FL,salmonella enterica,restaurant - other or unknown type,french fry ground beef cheeseburger soda,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
6150,1998,July,FL,salmonella enterica,restaurant - other or unknown type,chicken,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6151,1999,March,FL,staphylococcus aureus,other,hot dog corn dog,3.0,0.0,0.0,0,0,1.0986122886681098,other,staphylococcus aureus
6152,1998,July,FL,staphylococcus aureus,restaurant - other or unknown type,pizza,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6153,1999,March,FL,staphylococcus aureus,restaurant - other or unknown type,chip salsa nacho,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6154,1998,July,FL,scombroid toxin,restaurant - other or unknown type,coleslaw,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,scombroid toxin
6155,1999,March,FL,scombroid toxin,restaurant - other or unknown type,french fry,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,scombroid toxin
6156,1998,July,FL,scombroid toxin,restaurant - other or unknown type,pudding rice,5.0,1.0,0.0,1,0,1.6094379124341003,restaurant - other or unknown type,scombroid toxin
6157,1999,March,FL,scombroid toxin,restaurant - other or unknown type,rice fish,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,scombroid toxin
6158,1998,July,FL,scombroid toxin,restaurant - other or unknown type,tuna steak,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,scombroid toxin
6159,1999,March,FL,other - chemical/toxin,other,orange juice,3.0,0.0,0.0,0,0,1.0986122886681098,other,bulk_Species
6160,1998,July,FL,norovirus genogroup i,restaurant - other or unknown type,deli meat lettuce,62.0,0.0,0.0,0,0,4.127134385045092,restaurant - other or unknown type,norovirus genogroup i
6161,1999,March,FL,clostridium perfringens,restaurant - other or unknown type,fish salad,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6162,1998,July,FL,clostridium perfringens,restaurant - other or unknown type,pork roasted,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,clostridium perfringens
6163,1999,March,FL,staphylococcus aureus,restaurant - other or unknown type,chicken buffalo wing nacho cheese,4.0,35.0,0.0,1,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
6164,1998,July,FL,staphylococcus aureus,restaurant - other or unknown type,chicken,429.0,35.0,0.0,1,0,6.061456918928017,restaurant - other or unknown type,staphylococcus aureus
6165,1999,March,FL,staphylococcus aureus,restaurant - other or unknown type,chicken,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6166,1998,July,FL,staphylococcus aureus,restaurant - other or unknown type,ground beef cheeseburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6167,1999,March,FL,staphylococcus aureus,restaurant - other or unknown type,sour cream,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6168,1998,June,FL,staphylococcus aureus,restaurant - other or unknown type,coleslaw seafood,4.0,1.0,0.0,1,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
6169,1999,March,FL,salmonella enterica,other,multiple food,4.0,1.0,0.0,1,0,1.3862943611198906,other,salmonella enterica
6170,1998,June,FL,salmonella enterica,restaurant - other or unknown type,taco beef,3.0,1.0,0.0,1,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
6171,1999,March,FL,bacillus cereus,restaurant - other or unknown type,nacho cheese,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
6172,1998,June,FL,bacillus cereus,restaurant - other or unknown type,fried rice,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bacillus cereus
6173,1999,March,FL,clostridium perfringens,restaurant - other or unknown type,bean cheese tortilla,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6174,1998,June,FL,clostridium perfringens,restaurant - other or unknown type,pork bbq,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6175,1999,February,FL,clostridium perfringens,restaurant - other or unknown type,lemonade,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6176,1998,June,FL,clostridium perfringens,restaurant - other or unknown type,ethnic style,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6177,1999,February,FL,clostridium perfringens,restaurant - other or unknown type,chicken fried rice,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,clostridium perfringens
6178,1998,June,FL,clostridium perfringens,restaurant - other or unknown type,lasagna,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6179,1999,February,FL,clostridium perfringens,restaurant - other or unknown type,pizza cheese,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,clostridium perfringens
6180,1998,June,FL,clostridium perfringens,restaurant - other or unknown type,enchilada taco,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,clostridium perfringens
6181,1999,February,FL,salmonella enterica,restaurant - other or unknown type,chicken salad,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
6182,1998,June,FL,staphylococcus aureus,restaurant - other or unknown type,shrimp creole,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6183,1999,February,FL,staphylococcus aureus,restaurant - other or unknown type,ground beef hamburger,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6184,1998,June,FL,staphylococcus aureus,restaurant - other or unknown type,chicken nuggetsfingers,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6185,1999,February,FL,staphylococcus aureus,restaurant - other or unknown type,bean rice,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6186,1998,June,FL,salmonella enterica,restaurant - other or unknown type,mousse pie,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,salmonella enterica
6187,1999,February,FL,salmonella enterica,restaurant - other or unknown type,coleslaw potato,2.0,3.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6188,1998,June,NY,salmonella enterica,private home/residence,chicken,4.0,3.0,0.0,1,0,1.3862943611198906,private home/residence,salmonella enterica
6189,1998,June,FL,staphylococcus aureus,restaurant - other or unknown type,veal,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6190,1999,February,FL,staphylococcus aureus,restaurant - other or unknown type,pizza meat,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
6191,1998,June,FL,bacillus cereus,restaurant - other or unknown type,chicken rice,8.0,1.0,0.0,1,0,2.0794415416798357,restaurant - other or unknown type,bacillus cereus
6192,1999,February,FL,hepatitis a,restaurant - other or unknown type,sandwich specialty,20.0,0.0,0.0,0,0,2.995732273553991,restaurant - other or unknown type,bulk_Species
6193,1998,May,FL,clostridium perfringens,restaurant - other or unknown type,blue cheese dressing,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6194,1999,February,FL,clostridium perfringens,restaurant - other or unknown type,blue cheese dressing,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6195,1998,May,FL,clostridium perfringens,restaurant - other or unknown type,blue cheese dressing,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6196,1999,February,FL,clostridium perfringens,restaurant - other or unknown type,pizza,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6197,1998,May,FL,clostridium perfringens,restaurant - other or unknown type,pizza,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6198,1999,February,FL,clostridium perfringens,restaurant - other or unknown type,deli meat pastrami deli meat sliced roast beef sandwich corned beef,6.0,0.0,0.0,0,0,1.791759469228055,restaurant - other or unknown type,clostridium perfringens
6199,1998,May,FL,clostridium perfringens,restaurant - other or unknown type,multiple food,5.0,0.0,0.0,0,0,1.6094379124341003,restaurant - other or unknown type,clostridium perfringens
6200,1999,February,FL,scombroid toxin,restaurant - other or unknown type,salmon,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,scombroid toxin
6201,1998,May,FL,salmonella enterica,restaurant - other or unknown type,salad,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,salmonella enterica
6202,1999,February,FL,staphylococcus aureus,restaurant - other or unknown type,pizza meat,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,staphylococcus aureus
6203,1998,May,FL,norovirus genogroup i,restaurant - other or unknown type,green salad,23.0,0.0,0.0,0,0,3.1354942159291497,restaurant - other or unknown type,norovirus genogroup i
6204,1999,February,FL,staphylococcus aureus,restaurant - other or unknown type,milkshake,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,staphylococcus aureus
6205,1998,May,FL,ciguatoxin,restaurant - other or unknown type,shrimp,7.0,0.0,0.0,0,0,1.9459101490553132,restaurant - other or unknown type,bulk_Species
6206,1999,February,FL,ciguatoxin,restaurant - other or unknown type,pizza meat,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
6207,1998,May,FL,ciguatoxin,restaurant - other or unknown type,fish dolphin,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6208,1999,January,FL,ciguatoxin,restaurant - other or unknown type,chicken vegetable,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,bulk_Species
6209,1998,May,FL,ciguatoxin,restaurant - other or unknown type,shrimp,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6210,1999,January,FL,ciguatoxin,restaurant - other or unknown type,steak,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6211,1998,May,FL,ciguatoxin,restaurant - other or unknown type,dip,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,bulk_Species
6212,1999,January,FL,ciguatoxin,private home/residence,fish baracuda,2.0,0.0,0.0,0,0,0.6931471805599453,private home/residence,bulk_Species
6213,1998,April,FL,staphylococcus aureus,restaurant - other or unknown type,rice spanish,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,staphylococcus aureus
6214,1999,January,FL,scombroid toxin,restaurant - other or unknown type,scallop shrimp,9.0,0.0,0.0,0,0,2.1972245773362196,restaurant - other or unknown type,scombroid toxin
6215,1998,April,FL,salmonella enterica,grocery store,multiple food,2.0,0.0,0.0,0,0,0.6931471805599453,grocery store,salmonella enterica
6217,1998,April,MD,norovirus genogroup i,grocery store,ham turkey,32.0,1.0,0.0,1,0,3.4657359027997265,grocery store,norovirus genogroup i
6218,1999,January,FL,norovirus genogroup i,restaurant - other or unknown type,conch rice,4.0,1.0,0.0,1,0,1.3862943611198906,restaurant - other or unknown type,norovirus genogroup i
6219,1998,April,FL,norovirus genogroup i,other,green salad,27.0,0.0,0.0,0,0,3.295836866004329,other,norovirus genogroup i
6220,1999,January,FL,salmonella enterica,restaurant - other or unknown type,milkshake,2.0,1.0,0.0,1,0,0.6931471805599453,restaurant - other or unknown type,salmonella enterica
6221,1998,April,FL,salmonella enterica,restaurant - other or unknown type,chicken buffalo wing,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,salmonella enterica
6222,1999,January,FL,vibrio cholerae,restaurant - other or unknown type,fish,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6223,1998,April,FL,vibrio cholerae,restaurant - other or unknown type,chicken nuggetsfingers,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6224,1999,January,FL,vibrio cholerae,restaurant - other or unknown type,oyster raw,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,bulk_Species
6225,1998,April,FL,clostridium perfringens,restaurant - other or unknown type,chicken buffalo wing,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6226,1999,January,FL,clostridium perfringens,restaurant - other or unknown type,salmon,2.0,0.0,0.0,0,0,0.6931471805599453,restaurant - other or unknown type,clostridium perfringens
6227,1998,April,FL,clostridium perfringens,caterer (food prepared off-site from where served),sausage,3.0,0.0,0.0,0,0,1.0986122886681098,caterer (food prepared off-site from where served),clostridium perfringens
6228,1999,January,FL,clostridium perfringens,restaurant - other or unknown type,ground beef hamburger,3.0,0.0,0.0,0,0,1.0986122886681098,restaurant - other or unknown type,clostridium perfringens
6229,1998,April,FL,clostridium perfringens,restaurant - other or unknown type,beef potato,4.0,0.0,0.0,0,0,1.3862943611198906,restaurant - other or unknown type,clostridium perfringens
